고유 식별자,조례명,관할 지자체명,조문 계층 경로,동일 조문 계층 경로 내 청크 순서,실제 본문 내용 (조문 텍스트),조문 제목 (있을 경우),상위 조문번호,근거법령명,제·개정·시행일자,조례 분야,원문 페이지 URL,비고
SAHA-PARK-1666-12-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제12조-2항,1,제1항에 따라 전용주차구획을 배정하되 남는 주차면은 그 밖의 지역에 거주하는 주민에게도 배정할 수 있다.,노상주차장의 전용주차구획 설치,제12조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=036&menuNm=main,행정·시설 기준
SAHA-PARK-1666-12-03,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제12조-3항,1,제1항의 전용주차구획의 주차요금은 시 조례 제3조제1항 별표 1의 4급지 주차요금을 적용한다.,노상주차장의 전용주차구획 설치,제12조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=035&menuNm=main,적용범위
SAHA-PARK-1666-12-04,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제12조-4항,1,"제1항 및 제2항에 따라 배정받지 아니하고 주차한 경우에는 주차일수마다 시 조례 제3조제1항 별표 1의 4급지 1일 주차요금과 그 주차요금의 2배에 해당하는 가산금을 합하여 차량의 소유주에게 부과하며 주차한 자동차가 있는 경우, 견인 조치할 수 있다. 이 경우 견인료 및 견인보관료의 징수에 대해서는「부산광역시 주차위반 자동차 견인소요비용 산정기준에 관한 조례」제2조를 따른다.",노상주차장의 전용주차구획 설치,제12조,부산광역시 주차위반 자동차 견인소요비용 산정기준에 관한 조례,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=034&menuNm=main,행정·시설 기준
SAHA-PARK-1666-12-05,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제12조-5항,1,"제1항에 따라 설치한 전용주차구획은 제4조제2항에도 불구하고 주거지전용주차장은 관할 동장이 추천하는 자생단체, 근무지전용주차장은 산업단지 내 업종별 협동조합, 상가전용주차장은 인접 상가 영업주들로 구성한 상인회 등에 위탁관리하게 할 수 있다. 이 경우 구청장은 위탁수수료 등 운영규정을 따로 정하여야 한다.",노상주차장의 전용주차구획 설치,제12조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=033&menuNm=main,위원회 운영
SAHA-PARK-1666-13-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제13조-1항,1,구청장은 제12조제1항제1호의 주거지전용주차장에 여러 사람이 주차구획을 공유(이하 “공유주차구획”이라 한다)하는 주차장 공유사업을 운영할 수 있다.,주거지전용주차장 공유사업,제13조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=032&menuNm=main,
SAHA-PARK-1666-13-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제13조-2항,1,구청장이 제1항에 따라 주차장 공유사업을 시행하는 경우에는 공유주차구획의 제공자와 사용자를 연계할 수 있도록 업체를 선정할 수 있으며 주차장 공유사업의 활성화를 위해서 발생 수익금의 일부는 공유주차구획 제공자에게 지원할 수 있다.,주거지전용주차장 공유사업,제13조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=031&menuNm=main,
SAHA-PARK-1666-13-03,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제13조-3항,1,그 밖에 주차장 공유사업에 필요한 사항은 구청장이 따로 정한다.,주거지전용주차장 공유사업,제13조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=030&menuNm=main,
SAHA-PARK-1666-14,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제14조,1,법 제19조제4항 및 「주차장법 시행령」(이하 “영”이라 한다) 제7조제2항에 따른 시설물의 부지 인근의 범위는 해당 부지의 경계선으로부터 부설 주차장의 경계선까지의 직선거리 300미터 이내 또는 도보거리 600미터 이내로 한다.,부설주차장의 인근설치,,주차장법 시행령,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=029&menuNm=main,행정·시설 기준
SAHA-PARK-1666-15-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제15조-1항,1,구청장은 법 제19조제5항 및 영 제9조에 따라 부설 주차장설치 비용을 납부한 자에게 해당 시설물 준공과 동시에 별지 제1호 서식의 공영주차장(노상주차장 제외) 무상 사용증을 교부하여야 한다.,비용납부로 인한 설치의무 면제,제15조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=028&menuNm=main,행정·시설 기준
SAHA-PARK-1666-15-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제15조-2항,1,부설 주차장 설치비용 납부자의 공영주차장 무상사용기간은 공영주차장 무상사용권을 교부받은 날부터 납부 비용을 급지 구분에 따라 월정기주차권(주·야간) 요금으로 나누어서 산정한 기간의 만료일까지로 한다.,비용납부로 인한 설치의무 면제,제15조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=027&menuNm=main,행정·시설 기준
SAHA-PARK-1666-16-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제16조-1항,1,"시행규칙 제6조제4항제4호에 따른 이용자 편의시설은「건축법 시행령」제3조의5 별표 1의 제1종 근린생활시설, 제2종 근린생활시설, 자동차관련시설로 한다.",노외주차장의 부대시설,제16조,건축법 시행령,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=026&menuNm=main,
SAHA-PARK-1666-16-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제16조-2항,1,"시행규칙 제6조제5항에 따른 노외주차장에 설치할 수 있는 부대시설은「건축법 시행령」별표 1에 따른 제1종 근린생활시설, 제2종 근린생활시설, 문화 및 집회시설, 종교시설, 판매시설, 운수시설, 운동시설, 업무시설, 자동차관련시설로 한다.",노외주차장의 부대시설,제16조,건축법 시행령,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=025&menuNm=main,행정·시설 기준
SAHA-PARK-1666-17-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제17조-1항,1,"구 및 그 소속기관의 청사에 부설된 주차장으로서 다음 각 호의 어느 하나에 해당하면 일반의 이용에 제공할 수 있다.
  1. 인근 지역 주민의 야간 주차·토요일 및 공휴일의 주차
  2. 그 밖에 주요행사 및 교통수요관리 등을 위한 주차",공공기관 부설주차장의 일반이용에의 제공,제17조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=024&menuNm=main,위탁·관리
SAHA-PARK-1666-17-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제17조-2항,1,주차장 관리자는 제1항에 따라 공공기관 부설주차장을 일반의 이용에 제공하는 경우에는 시 조례 제3조제1항 별표 1에 따른 주차요금의 범위에서 주차요금을 받을 수 있다. 이 경우 급지 수준은 인근 공영주차장의 급지 및 주차수요를 고려하여 적용할 수 있다.,공공기관 부설주차장의 일반이용에의 제공,제17조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=023&menuNm=main,적용범위
SAHA-PARK-1666-18,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제18조,1,영 제8조제3항 후단에 따른 시설물의 기능유지에 필요한 부설주차장의 규모는 해당 시설물에 필요한 총 주차대수의 1/10 이상으로 한다.,시설물 기능유지에 필요한 부설주차장의 규모,,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=022&menuNm=main,
SAHA-PARK-1666-18,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제18조,1,"제2항, 제3항 각 호 외의 부분, 같은 항 제1호 및 제3호 중 “보조금”을 각각 “지방보조금”으로 한다.
21항 ~ 24항 (생  략) 

부칙 <2015.11.4, 조례 제1039호>
이 조례는 공포한 날부터 시행한다.

부칙 <2016.10.31, 조례 제1099호>
이 조례는 공포한 날부터 시행한다.

부칙 <2018. 2.14, 조례 제1169호>
이 조례는 공포한 날부터 시행한다.

부칙 <2018. 9.28, 조례 제1201호>
이 조례는 공포한 날부터 시행한다.

부칙 <2019. 2.15, 조례 제1223호>",,,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=021&menuNm=main,부칙
SAHA-PARK-1666-19-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제19조-1항,1,법 제19조의13제1항 및 영 제12조의5제2항에 따라 기계식주차장치를 철거함으로써 시 조례 별표7에 따른 부설주차장 설치 기준에 미달하게 되는 경우에는 철거되는 기계식주차장치 주차대수의 2분의 1의 범위 내에서 완화할 수 있다.,기계식주차장치의 철거,제19조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=020&menuNm=main,행정·시설 기준
SAHA-PARK-1666-19-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제19조-2항,1,제1항의 완화된 부설주차장 설치기준에 따라 설치한 주차장의 경우 해당 시설물이 증축되거나 부설주차장 설치기준이 강화되는 용도로 변경될 때는 그 증축 또는 용도변경 하는 부분에 대해서는 제1항에도 불구하고 시 조례 별표7에 따른 부설주차장 설치기준을 적용한다.,기계식주차장치의 철거,제19조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=019&menuNm=main,적용범위
SAHA-PARK-1666-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제1조,1,"이 조례는「주차장법」, 같은 법 시행령 및 같은 법 시행규칙에서 위임한 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.",목적,,주차장법,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=018&menuNm=main,총칙·목적
SAHA-PARK-1666-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제1조,1,이 조례는 2015년 1월 1일부터 시행한다.,시행일,,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=017&menuNm=main,
SAHA-PARK-1666-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제1조,1,이 조례는 공포한 날부터 시행한다.,시행일,,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=016&menuNm=main,
SAHA-PARK-1666-20-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제20조-1항,1,"법 제21조의2제7항에 따른 주차장 설치 비용의 일부를 보조할 수 있는 경우는 다음 각 호와 같다.
  1. 단독·다세대·다가구·연립주택의 대문 또는 담장을 헐거나 개조하여 부설주차장을 설치하는 사람
  2. 이웃 간의 경계담장을 헐고 공동주차장을 설치하는 사람
  3. 주택 안의 여유공간을 주차장으로 설치하는 사람
  4. 부설주차장을 해당 시설물의 이용자 외에 일반의 이용에 제공하기 위하여 추가로 설치하거나 부설주차장의 이용에 필요한 시설물을 설치하는 사람",주차장 설치 등에 대한 비용 보조 및 환수,제20조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=015&menuNm=main,행정·시설 기준
SAHA-PARK-1666-20-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제20조-2항,1,"지방보조금은 해당연도 예산의 범위에서 설치완료 시 지급하되, 지급기준은 다음 각 호와 같다.
  1. 제1항제1호부터 제3호까지에 해당하는 경우: 주차장 설치비용의 100분의 20이상 100분의 70이하
  2. 제1항제4호에 해당하는 경우: 주차장 및 시설물 설치비용의 100분의 95 이하",주차장 설치 등에 대한 비용 보조 및 환수,제20조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=014&menuNm=main,행정·시설 기준
SAHA-PARK-1666-20-03,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제20조-3항,1,"제1항에 따라 보조금을 지원받은 사람이 다음 각 호의 어느 하나에 해당하는 경우에는 보조금의 전부 및 일부를 반환하여야 한다.
  1.「부산광역시 사하구 지방보조금 관리 조례」제30조제1항 각 호에 해당하는 경우
  2. 완공된 주차장을 3년 이내에 다른 용도로 변경하거나 사용 목적에 위배되는 경우
  3. 지방보조금을 반환하지 않는 경우에는 지방세 체납처분의 예에 따라 징수한다.",주차장 설치 등에 대한 비용 보조 및 환수,제20조,부산광역시 사하구 지방보조금 관리 조례,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=013&menuNm=main,총칙·목적
SAHA-PARK-1666-20-04,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제20조-4항,1,"지방보조금의 교부, 정산, 반환 등은「부산광역시 사하구 지방보조금 관리 조례」에 따른다.",주차장 설치 등에 대한 비용 보조 및 환수,제20조,부산광역시 사하구 지방보조금 관리 조례,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=012&menuNm=main,행정·시설 기준
SAHA-PARK-1666-21,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제21조,1,"구청장은 법 제24조의2제2항에 따라 과징금을 징수하는 경우에는 다음 각 호의 사항을 준수하여야 한다.
  1. 구청장이 과징금을 부과하고자 할 때는 과징금징수 결정과 동시에 납부의무자에게 위반행위의 종별, 과징금의 금액, 납부기한 및 장소를 명시한 납부통지서를 발부하여야 하며, 이 경우 납부기한은 납부통지서 발부일로부터 20일 이내로 한다.
  2. 부과된 과징금을 납부 기한 내에 납부하지 않을 때는 지방세 징수의 예에 따라 징수한다.",과징금 처분,,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=011&menuNm=main,요금·징수/감면
SAHA-PARK-1666-22,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제22조,1,이 조례 시행에 필요한 사항은 규칙으로 정한다.,시행규칙,,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=010&menuNm=main,부칙
